Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Item life date next month 23"", [""xxx"":abc(0)]))",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.003s,PASSED
today = new java.util.Date(),Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.005s,PASSED
day1 = Date().plus(num),Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.001s,PASSED
"if (day1.format(""MM"") > today.format(""MM""))",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.002s,PASSED
else,Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.071s,PASSED
"click(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Item enable""))",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.072s,PASSED
"selectOptionByValue(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Item enable select""), ""0: Y"", true)",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.176s,PASSED
"setText(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Item note""), time())",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.003s,PASSED
date = new java.util.Date(),Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.000s,PASSED
sdf = new java.text.SimpleDateFormat(yyyyMMddHHmm),Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.009s,PASSED
Time = Note + sdf.format(date),Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.017s,PASSED
return internal.GlobalVariable.Time,Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.207s,PASSED
"click(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Save button""))",Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:12,0.057s,PASSED
,,,,,,
Test Cases/Others/Accept and verify,Chrome 74.0.3729.169,,2019-06-03 13:36:12,2019-06-03 13:36:16,3.220s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-06-03 13:36:13,2019-06-03 13:36:16,3.017s,PASSED
waitForAlert(5),Chrome 74.0.3729.169,,2019-06-03 13:36:16,2019-06-03 13:36:16,0.013s,PASSED
acceptAlert(),Chrome 74.0.3729.169,,2019-06-03 13:36:16,2019-06-03 13:36:16,0.013s,PASSED
"verifyElementClickable(findTestObject(""Others/Accept and verify/Verify button""))",Chrome 74.0.3729.169,,2019-06-03 13:36:16,2019-06-03 13:36:16,0.043s,PASSED
