Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Time = Note + sdf.format(date),Chrome 74.0.3729.169,,2019-06-05 10:02:48,2019-06-05 10:02:48,0.001s,PASSED
return internal.GlobalVariable.Time,Chrome 74.0.3729.169,,2019-06-05 10:02:48,2019-06-05 10:02:49,0.636s,PASSED
"click(findTestObject(""3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-add/Save button""))",Chrome 74.0.3729.169,,2019-06-05 10:02:49,2019-06-05 10:02:49,0.213s,PASSED
,,,,,,
Test Cases/Others/Accept and verify,Chrome 74.0.3729.169,,2019-06-05 10:02:49,2019-06-05 10:02:53,3.923s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-06-05 10:02:49,2019-06-05 10:02:53,3.041s,PASSED
waitForAlert(5),Chrome 74.0.3729.169,,2019-06-05 10:02:53,2019-06-05 10:02:53,0.043s,PASSED
acceptAlert(),Chrome 74.0.3729.169,,2019-06-05 10:02:53,2019-06-05 10:02:53,0.120s,PASSED
"verifyElementClickable(findTestObject(""Others/Accept and verify/Verify button""))",Chrome 74.0.3729.169,,2019-06-05 10:02:53,2019-06-05 10:02:53,0.352s,PASSED
,,,,,,
Test Cases/3 Stock/3-5 Batch number maintain/3-5 Batch number maintain-Edit,Chrome 74.0.3729.169,,2019-06-05 10:02:53,2019-06-05 10:02:55,2.181s,FAILED
"click(findTestObject(""Object Repository/3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-edit/Sort by number""))",Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:54,0.201s,PASSED
"click(findTestObject(""Object Repository/3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-edit/Sort by number""))",Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:54,0.191s,PASSED
XXX = Time,Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:54,0.001s,PASSED
"click(findTestObject(""Object Repository/3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-edit/Select by number"", [""xxx"":XXX]))",Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:54,0.197s,PASSED
"click(findTestObject(""Object Repository/3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-edit/Edit button""))",Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:54,0.247s,PASSED
"setText(findTestObject(""Object Repository/3 Stock/3-5 Btach number maintain/3-5 Btach number maintain-edit/Life days""), ""60"")",Chrome 74.0.3729.169,,2019-06-05 10:02:54,2019-06-05 10:02:55,0.832s,FAILED
